INSERT ALL
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00001', 'Valerie', 'Dominguez', TO_DATE('1995-06-20', 'YYYY-MM-DD'), 'Couple', 'O', 'L00053', 'robertwilliams@example.org', '808-871-7463x82')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00470', 'Phillip', 'Franco', TO_DATE('1953-01-30', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00096', 'deanna68@example.net', '224-765-5564x71')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00471', 'Daniel', 'Long', TO_DATE('1992-07-26', 'YYYY-MM-DD'), 'Couple', 'M', 'L00058', 'michelle67@example.net', '407.839.6993x13')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00472', 'Leslie', 'Carson', TO_DATE('1954-09-14', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00072', 'karen61@example.org', '(391)550-0664x6')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00473', 'Noah', 'Gray', TO_DATE('1944-11-25', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00003', 'amy24@example.net', '958.723.2911x95')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00474', 'Kathryn', 'Roth', TO_DATE('1972-09-16', 'YYYY-MM-DD'), 'Group', 'M', 'L00079', 'lmayo@example.com', '001-616-616-717')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00475', 'Jacob', 'Brown', TO_DATE('1974-09-12', 'YYYY-MM-DD'), 'Group', 'O', 'L00062', 'flynnmelanie@example.org', '7402772099')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00476', 'Andrea', 'White', TO_DATE('1973-11-04', 'YYYY-MM-DD'), 'Group', 'F', 'L00051', 'arichardson@example.net', '+1-432-426-3320')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00477', 'Daniel', 'Miller', TO_DATE('1979-09-10', 'YYYY-MM-DD'), 'Group', 'O', 'L00085', 'gbridges@example.com', '9313272530')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00478', 'Aaron', 'Norman', TO_DATE('1986-04-12', 'YYYY-MM-DD'), 'Couple', 'F', 'L00039', 'kingrachel@example.com', '(643)992-4363')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00479', 'Rachel', 'Turner', TO_DATE('1993-02-27', 'YYYY-MM-DD'), 'Couple', 'M', 'L00101', 'emily08@example.net', '001-211-726-627')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00480', 'Dustin', 'Trujillo', TO_DATE('2006-10-23', 'YYYY-MM-DD'), 'Student', 'M', 'L00044', 'ethan60@example.org', '001-501-669-445')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00481', 'Aaron', 'White', TO_DATE('1989-06-06', 'YYYY-MM-DD'), 'Couple', 'O', 'L00048', 'taralong@example.com', '001-498-794-737')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00482', 'Sarah', 'Acosta', TO_DATE('1994-09-25', 'YYYY-MM-DD'), 'Couple', 'M', 'L00051', 'mhernandez@example.org', '829.563.0876')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00483', 'Michael', 'Wright', TO_DATE('1994-06-19', 'YYYY-MM-DD'), 'Couple', 'M', 'L00055', 'joannacarroll@example.org', '+1-979-248-6474')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00484', 'Tyrone', 'Rivas', TO_DATE('1945-03-30', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00073', 'perezstanley@example.com', '455.542.0637')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00485', 'Christopher', 'Sanders', TO_DATE('1986-09-02', 'YYYY-MM-DD'), 'Couple', 'M', 'L00035', 'jennifertaylor@example.org', '(541)355-1859')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00486', 'Lisa', 'French', TO_DATE('1944-10-14', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00074', 'teresahall@example.org', '(763)316-9001x7')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00487', 'Troy', 'Willis', TO_DATE('1989-04-23', 'YYYY-MM-DD'), 'Couple', 'M', 'L00030', 'robersondarryl@example.org', '288-975-6683x40')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00488', 'Anna', 'Martin', TO_DATE('1954-10-17', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00011', 'jessica48@example.org', '001-432-958-169')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00489', 'Elizabeth', 'Davis', TO_DATE('1956-01-11', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00094', 'iwoods@example.com', '001-598-964-359')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00490', 'Teresa', 'Morris', TO_DATE('1989-08-01', 'YYYY-MM-DD'), 'Couple', 'O', 'L00040', 'pthompson@example.org', '441.876.2715x98')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00491', 'Carlos', 'Burke', TO_DATE('1983-01-23', 'YYYY-MM-DD'), 'Group', 'O', 'L00028', 'angelica34@example.org', '+1-889-948-6930')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00492', 'Tiffany', 'Dixon', TO_DATE('1948-06-09', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00085', 'ashleycarlos@example.org', '210-535-0834x91')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00493', 'James', 'Jordan', TO_DATE('1955-06-18', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00049', 'freemanmelissa@example.com', '(483)599-7636x7')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00494', 'Paul', 'Clark', TO_DATE('1993-01-24', 'YYYY-MM-DD'), 'Couple', 'M', 'L00073', 'linda13@example.net', '224.425.5536')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00495', 'Rose', 'Mcdowell', TO_DATE('1980-07-23', 'YYYY-MM-DD'), 'Group', 'O', 'L00050', 'zachary11@example.net', '+1-370-613-9434')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00496', 'Dawn', 'Russell', TO_DATE('1963-08-18', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00030', 'goodwinallison@example.net', '993.515.0537')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00497', 'Garrett', 'Curry', TO_DATE('1987-08-12', 'YYYY-MM-DD'), 'Couple', 'F', 'L00100', 'jenkinsjacob@example.net', '5228697230')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00498', 'Alexandra', 'Bright', TO_DATE('1995-05-26', 'YYYY-MM-DD'), 'Couple', 'M', 'L00051', 'allencollin@example.net', '4379710187')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00499', 'Charles', 'Spears', TO_DATE('1973-02-07', 'YYYY-MM-DD'), 'Group', 'M', 'L00009', 'bstevens@example.net', '798-230-1325x65')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00500', 'Pam', 'Collins', TO_DATE('1948-04-05', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00099', 'raymond83@example.net', '(840)696-6201x4')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00501', 'Amber', 'Carr', TO_DATE('1962-08-19', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00085', 'baileylinda@example.net', '497-255-2569')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00502', 'Alyssa', 'Perry', TO_DATE('1964-10-01', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00102', 'andrea06@example.net', '001-575-539-246')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00503', 'Luis', 'Phelps', TO_DATE('1984-04-24', 'YYYY-MM-DD'), 'Couple', 'M', 'L00023', 'brittneysmith@example.com', '+1-689-430-8583')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00504', 'Ryan', 'White', TO_DATE('1958-06-02', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00031', 'valerie15@example.net', '001-857-479-057')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00505', 'Edward', 'Ramirez', TO_DATE('1980-11-17', 'YYYY-MM-DD'), 'Group', 'O', 'L00085', 'teresarodriguez@example.com', '(907)399-0495')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00506', 'Breanna', 'Rivera', TO_DATE('1963-08-22', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00079', 'davidsnyder@example.net', '+1-606-794-4704')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00507', 'Brian', 'Thornton', TO_DATE('1967-09-19', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00081', 'sarah44@example.org', '001-959-396-282')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00508', 'Amanda', 'Woodard', TO_DATE('2004-10-26', 'YYYY-MM-DD'), 'Student', 'O', 'L00100', 'christophermcdowell@example.org', '001-798-343-893')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00509', 'Penny', 'Mcconnell', TO_DATE('1962-07-25', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00026', 'xhill@example.net', '001-272-906-129')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00510', 'Edward', 'King', TO_DATE('2001-12-24', 'YYYY-MM-DD'), 'Student', 'M', 'L00009', 'riverajennifer@example.com', '+1-854-458-5139')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00511', 'Whitney', 'Petty', TO_DATE('1945-02-01', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00086', 'gonzalesandrew@example.com', '781-501-8950')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00512', 'Rachel', 'Smith', TO_DATE('1944-12-22', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00016', 'isaac69@example.net', '(278)558-6591x1')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00513', 'Michael', 'Brown', TO_DATE('1975-07-18', 'YYYY-MM-DD'), 'Group', 'O', 'L00097', 'ricardo28@example.com', '(618)564-7637')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00514', 'Timothy', 'Walker', TO_DATE('2004-08-23', 'YYYY-MM-DD'), 'Student', 'O', 'L00072', 'mark89@example.com', '811.912.5717')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00515', 'Joshua', 'Johnson', TO_DATE('1966-11-06', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00044', 'tshaw@example.com', '001-473-864-424')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00516', 'Justin', 'Lee', TO_DATE('1959-11-02', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00041', 'perkinsjason@example.org', '+1-256-598-2403')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00517', 'Kelly', 'Bryan', TO_DATE('1976-11-07', 'YYYY-MM-DD'), 'Group', 'O', 'L00038', 'fthomas@example.org', '+1-985-701-9767')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00518', 'Jenny', 'Howard', TO_DATE('2001-07-14', 'YYYY-MM-DD'), 'Student', 'F', 'L00030', 'ogarcia@example.org', '948.787.0212x90')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00519', 'Valerie', 'Merritt', TO_DATE('2001-09-26', 'YYYY-MM-DD'), 'Student', 'O', 'L00019', 'montoyatyler@example.com', '7597089917')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00520', 'Joshua', 'Ryan', TO_DATE('1954-10-28', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00026', 'brianpham@example.net', '(753)480-1987')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00521', 'Chad', 'Baker', TO_DATE('1996-04-22', 'YYYY-MM-DD'), 'Couple', 'M', 'L00090', 'mollyjackson@example.com', '6572193299')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00522', 'Katherine', 'Davis', TO_DATE('1965-09-14', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00047', 'dianaroberson@example.com', '856.414.2830x64')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00523', 'Ryan', 'Dean', TO_DATE('1962-08-20', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00073', 'michaelnavarro@example.net', '001-314-961-606')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00524', 'Pedro', 'Alvarez', TO_DATE('1967-01-19', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00080', 'masonjackson@example.net', '001-629-585-331')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00525', 'Kristin', 'Faulkner', TO_DATE('1964-01-29', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00060', 'jenniferwatts@example.net', '(345)643-8263x6')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00526', 'Edward', 'Jones', TO_DATE('1944-03-04', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00010', 'lewisdaniel@example.net', '(221)464-2302')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00527', 'Kara', 'Daniels', TO_DATE('1948-01-03', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00063', 'dixonwendy@example.org', '352.273.8130x45')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00528', 'Erin', 'Simmons', TO_DATE('1951-04-03', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00002', 'foxjennifer@example.org', '001-461-713-677')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00529', 'Patrick', 'Johnson', TO_DATE('1970-02-11', 'YYYY-MM-DD'), 'Group', 'M', 'L00018', 'theodore99@example.com', '001-606-807-612')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00530', 'Joseph', 'Rodriguez', TO_DATE('1954-10-25', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00023', 'zmaxwell@example.net', '453.640.3999x38')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00531', 'Charles', 'Gonzalez', TO_DATE('1975-01-03', 'YYYY-MM-DD'), 'Group', 'F', 'L00065', 'huberamanda@example.org', '717-690-0425x58')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00532', 'James', 'Sullivan', TO_DATE('1989-05-31', 'YYYY-MM-DD'), 'Couple', 'F', 'L00006', 'rgomez@example.net', '495.231.8046')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00533', 'Amy', 'Powell', TO_DATE('1994-08-05', 'YYYY-MM-DD'), 'Couple', 'M', 'L00045', 'larry51@example.net', '(922)667-1301x4')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00534', 'Jamie', 'Irwin', TO_DATE('1986-05-11', 'YYYY-MM-DD'), 'Couple', 'M', 'L00008', 'kathleenstein@example.org', '001-784-813-618')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00535', 'Connie', 'Contreras', TO_DATE('1983-07-03', 'YYYY-MM-DD'), 'Group', 'F', 'L00071', 'keylaura@example.com', '+1-766-794-6072')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00536', 'Sierra', 'Allison', TO_DATE('1944-09-06', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00057', 'nicolehodge@example.org', '620.329.8415x34')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00537', 'David', 'Miller', TO_DATE('1998-07-25', 'YYYY-MM-DD'), 'Couple', 'O', 'L00006', 'tonyahoward@example.net', '4058166480')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00538', 'Jeffery', 'Kane', TO_DATE('1948-03-26', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00093', 'riveradylan@example.org', '+1-777-498-0246')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00539', 'Tamara', 'Jackson', TO_DATE('1953-05-22', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00001', 'carlos97@example.org', '894-711-4334')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00540', 'Lance', 'Floyd', TO_DATE('2005-02-26', 'YYYY-MM-DD'), 'Student', 'M', 'L00050', 'ericdominguez@example.org', '001-363-542-425')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00541', 'Juan', 'Hicks', TO_DATE('1951-06-17', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00012', 'jesseparks@example.com', '+1-281-975-9587')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00542', 'Joshua', 'Cooper', TO_DATE('1964-11-14', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00001', 'rbrady@example.com', '4306044720')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00543', 'Autumn', 'Simon', TO_DATE('1963-06-02', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00012', 'vfisher@example.org', '001-884-367-506')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00544', 'Elizabeth', 'Ross', TO_DATE('1986-08-15', 'YYYY-MM-DD'), 'Couple', 'O', 'L00091', 'kleinkaitlin@example.net', '902-542-9004')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00545', 'Kirk', 'Lowery', TO_DATE('1951-09-11', 'YYYY-MM-DD'), 'Senior Citizen', 'M', 'L00074', 'cwilliams@example.com', '(498)989-8868x1')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00546', 'Jennifer', 'Davis', TO_DATE('1997-03-21', 'YYYY-MM-DD'), 'Couple', 'O', 'L00101', 'thompsonlori@example.org', '001-298-232-322')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00547', 'Timothy', 'Roy', TO_DATE('1996-01-13', 'YYYY-MM-DD'), 'Couple', 'O', 'L00075', 'lindsaymyers@example.net', '+1-905-341-0835')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00548', 'Brianna', 'Nguyen', TO_DATE('1997-09-22', 'YYYY-MM-DD'), 'Couple', 'O', 'L00049', 'hjensen@example.com', '928.978.4101x59')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00549', 'Lynn', 'Fleming', TO_DATE('1972-10-30', 'YYYY-MM-DD'), 'Group', 'F', 'L00093', 'colecaleb@example.org', '(749)812-3320x7')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00550', 'Lauren', 'Johnson', TO_DATE('1983-11-03', 'YYYY-MM-DD'), 'Group', 'F', 'L00040', 'manninganna@example.com', '001-840-288-558')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00551', 'Jeremy', 'Daniel', TO_DATE('1948-06-24', 'YYYY-MM-DD'), 'Senior Citizen', 'O', 'L00006', 'robertwatson@example.net', '+1-266-213-0611')
INTO Fall24_S003_T8_Travelers (T_ID, First_Name, Last_Name, DOB, Demographic_Type, Sex, Location_ID, Email, Phone) VALUES ('T00552', 'Brian', 'Wilson', TO_DATE('1949-03-10', 'YYYY-MM-DD'), 'Senior Citizen', 'F', 'L00048', 'garciamelissa@example.net', '790.216.5432x21')
